0,1,0,0,0,0,   //城番号
5000,9999999,1,1,1101,50,789,3,0,0,   //幅,    城体力,    生産最低F,生産最高F,    背景種類,    出現最大数,以後未使用
151,1,1,300,400,3000000,0,0,1,200
54,3,1,200,300,2800000,2,4,0,300
747,5,1,100,110,2800000,0,1,0,300
258,4,1,300,400,2800000,1,1,0,350
257,1,1,300,400,2800000,0,1,1,600
151,1,1,300,400,2500000,0,0,1,150
258,1,1,300,400,2300000,1,1,1,300
54,0,1,100,200,2000000,2,4,0,250
747,0,1,20,30,2000000,0,1,0,200
258,4,1,400,500,2000000,1,1,0,250,500
48,0,1,10,20,2000000,5,9,0,1000
3,0,1,10,20,2000000,5,9,0,6000
151,1,1,300,400,1700000,0,1,1,100,500
48,10,1,10,20,1500000,5,9,0,800
3,12,1,10,20,1500000,5,9,0,5000
151,1,1,300,400,1500000,0,0,1,100,800
53,6,1,200,300,1200000,2,4,0,250,400
747,10,1,100,110,1200000,0,1,0,100
3,14,1,10,20,1200000,5,9,0,4000
257,1,1,300,400,1200000,0,1,1,500,1000
258,1,1,300,400,900000,1,1,1,200,1000
54,6,1,200,300,600000,2,4,0,200,500
747,10,1,100,110,600000,0,1,0,100
258,3,1,400,500,600000,1,1,0,100,2000
48,30,1,10,20,600000,5,9,0,600
3,30,1,10,20,600000,5,9,0,3000
257,1,1,300,400,600000,0,1,1,400,4000
53,6,1,200,300,300000,2,4,0,200,2000
48,30,1,10,20,300000,5,9,0,400
3,30,1,10,20,300000,5,9,0,2000
257,1,1,300,400,300000,0,1,1,300,5000
54,6,1,200,300,90000,2,4,0,150,4000
48,30,1,10,20,90000,5,9,0,200
3,30,1,10,20,90000,5,9,0,1200
257,1,1,300,400,90000,0,1,1,200,7000
53,6,1,200,300,30000,2,4,0,150,4000
48,30,1,10,20,30000,5,9,0,100
3,30,1,10,20,30000,5,9,0,800
257,1,1,300,400,30000,0,1,1,100,10000
54,6,1,200,300,1000,2,4,0,100,6000
53,1,1,300,400,1000,2,4,1,100,10000
48,0,300,100,110,0,5,9,0,100
3,0,50,10,20,0,5,9,0,400

//敵は１ステージ最大１０種類
