0,1,0,0,0,0,   //城番号
5000,9999999,1,1,1102,50,789,3,0,0,   //幅,    城体力,    生産最低F,生産最高F,    背景種類,    出現最大数,以後未使用
115,3,1,200,300,2800000,2,4,0,300
256,5,1,100,110,2800000,0,1,0,300
617,4,1,300,400,2800000,1,1,0,350
162,1,1,300,400,2800000,0,1,1,400
121,1,1,300,400,2500000,0,0,1,150
617,1,1,300,400,2300000,1,1,1,300
115,0,1,100,200,2000000,2,4,0,250
256,0,1,20,30,2000000,0,1,0,200
617,4,1,400,500,2000000,1,1,0,200,500
116,0,1,10,20,2000000,5,9,0,400
17,0,1,10,20,2000000,5,9,0,6000
121,1,1,300,400,1700000,0,1,1,150,500
116,10,1,10,20,1500000,5,9,0,400
17,12,1,10,20,1500000,5,9,0,5000
121,1,1,300,400,1500000,0,0,1,100,800
117,6,1,200,300,1200000,2,4,0,250,400
256,10,1,100,110,1200000,0,1,0,150
17,14,1,10,20,1200000,5,9,0,4000
162,1,1,300,400,1200000,0,1,1,300,1000
617,1,1,300,400,900000,1,1,1,200,1000
115,6,1,200,300,600000,2,4,0,250,500
256,10,1,100,110,600000,0,1,0,100
617,3,1,400,500,600000,1,1,0,100,2000
116,30,1,10,20,600000,5,9,0,300
17,30,1,10,20,600000,5,9,0,3000
162,1,1,300,400,600000,0,1,1,250,4000
117,6,1,200,300,300000,2,4,0,200,2000
116,30,1,10,20,300000,5,9,0,300
17,30,1,10,20,300000,5,9,0,2400
162,1,1,300,400,300000,0,1,1,200,5000
115,6,1,200,300,90000,2,4,0,200,4000
116,30,1,10,20,90000,5,9,0,200
17,30,1,10,20,90000,5,9,0,2000
162,1,1,300,400,90000,0,1,1,200,7000
117,6,1,200,300,30000,2,4,0,100,4000
116,30,1,10,20,30000,5,9,0,200
17,30,1,10,20,30000,5,9,0,1200
162,1,1,300,400,30000,0,1,1,100,10000
115,6,1,200,300,1000,2,4,0,100,6000
117,1,1,300,400,1000,2,4,1,100,10000
116,0,300,100,110,0,5,9,0,100
17,0,50,10,20,0,5,9,0,800

//敵は１ステージ最大１０種類
