			0	22	777	301	0
		抱歉喵。臨時有事<br>改天再拜託你喵！<br>感謝你陪我到這裡<br>這個送你當作謝禮喵！	0	22	300
202	0	那麼<br>你有邀請朋友來玩嗎喵？	203	230
203	0	謝謝喵<br>這麼一來貓咪戰隊的戰力<br>又變得更強了喵！	204
204	0	貓咪戰隊成員<br>依然熱烈招募中<br>之後也拜託你繼續<br>多多邀請朋友喔喵！	205
205	0	我今天<br>是來告訴你<br>一次測驗的結果的喵。	206
206	0	測驗結果是……	207
207	0	…………	208
208	0	合格了喵！<br>太好了喵！	209
209	0	一定是<br>你的用心回答<br>打動了評審喵！	210
210	0	之後我也會<br>好好地向貓型電腦道謝的喵！	211
211	0	接下來就能挑戰<br>最終測驗囉喵<br>只不過測驗題目<br>每次都超級難的喵。	212
212	0	我當時的題目是<br>「連續擺出100次招牌姿勢」喵。	213
213	0	要在1分鐘內<br>擺出招牌姿勢100次<br>而且一咪咪都不能有偏差喵。	214
214	0	我每天都熬夜瘋狂特訓<br>才好不容易合格的喵！	215
215	0	所以這次的測驗<br>應該也會很困難喵<br>來看看是什麼樣的內容喵。	216
216	0	這次的測驗是……	217
217	0	……	218
218	0	居然是用抽籤決定喵<br>也太靠運氣了吧喵<br>某種程度上可以說是最難的測驗喵！	219
219	0	不過不用擔心喵<br>最終測驗就交給<br>我來幫忙準備喵。	220
220	0	曾連續5次<br>發票中200的我<br>一定能合格的喵<br>敬請期待喵！	221
221	16	明天我會再來<br>告訴你測驗結果<br>記得來找我喔喵～<br>拜託你囉喵～	301
230	0	怎麼醬啦喵～<br>你忘記約定了嗎喵？	231
231	0	希望你能邀請朋友<br>和我們一同<br>並肩作戰喵！	232
232	0	為了打敗更多怪人<br>我相信你明天一定會<br>邀請朋友過來的喵<br>期待你的踴躍表現喵！	205
301	0	等你好久了喵～<br>讓我來告訴你<br>最終測驗結果喵！	302
302	0	終於到了決定你能不能<br>成為戰隊成員的命運之日喵。	303
303	0	在公布結果之前…<br>有件事必須<br>先跟你說喵。	304
304	0	其實我沒能<br>參加到抽籤喵。	305
305	0	當我正打算<br>用貓型電腦參加抽籤時<br>剛好接到戰隊支援請求喵。	306
306	0	當時只有我<br>能出動支援<br>所以我就馬上<br>前去幫忙了喵。	307
307	0	我不想造成你的困擾<br>所以就匆忙地<br>完成了任務<br>卻還是來不及喵…	308
308	0	所以就沒能參加抽籤喵<br>真的很對不起喵。	309
309	0	喵？<br>收到了一封<br>剛剛才寄來的信喵<br>來看看吧喵。	310
310	0	……	311
311	0	合格喵<br>上面寫著遞補通知喵！	312
312	0	上面寫說「為表彰<br>你作為戰隊成員<br>展現的嘉言善行，<br>並邀請朋友壯大戰隊」喵！	313
313	0	真是太好了喵～<br>幸好我的座右銘是<br>「助貓為快樂之本」喵！	314
314	0	而且你邀請了朋友<br>這件事也確實<br>影響了這個結果喵！	315
315	0	真的謝謝你喵<br>從現在開始<br>你也是正式的<br>貓咪戰隊成員了喵！	316
316	0	接下來也要一起戰鬥<br>打敗更多怪人喔喵！	317
317	0	啊，對了<br>我要送你合格賀禮<br>作為你挺身而出的獎勵喵！	318
318	16	鏘鏘！<br><flash>貓罐頭777個</flash><br>讓你滿載而歸喵～！	-2
