			0	22	777	301	0
		Hoppla! Ich hab gerade zu tun,<br>aber ich bitte später noch mal<br>um Hilfe! Hier ist etwas<br>für deine bisherige Hilfe!	0	22	300
216	0	Dieses Mal ist das Format<br>deiner Prüfung ...	217
217	0	...	218
218	0	Eine Lotterie! Du musst dich allein<br>auf dein Glück verlassen.<br>In gewisser Weise ist das<br>die härteste Prüfung!	219
219	0	Aber keine Bange!<br>Überlass die Prüfungsvorbereitung<br>einfach mir, zukünftiger Ranger!	220
220	0	Schau, ich hab bei meinen letzten<br>5 Kapselziehungen Superseltene<br>gezogen! Läuft!	221
221	16	Bis morgen, wenn ich dir<br>die Lotterieergebnisse verrate.<br>Also schau bei mir vorbei!<br>Wir alle zählen auf dich!	301
230	0	Himmel! Du hast unser Versprechen<br>doch nicht vergessen, oder?	231
231	0	Du hast GESCHWOREN, Freunde<br>einzuladen, damit sie gemeinsam<br>mit uns Rangers kämpfen!	232
232	0	Ich bin zuversichtlich, dass du sie<br>morgen einladen wirst, damit wir<br>endlich diese fiese Kaijin-Armee<br>besiegen können!<br>Enttäusche mich nicht!	205
301	0	Ich habe gewartet! Bist du bereit<br>für die Ergebnisse<br>deiner Abschlussprüfung?	302
302	0	Das entscheidet über deine Zukunft<br>als Ranger. Aber mach dir<br>keinen Stress!	303
303	0	Bevor ich die Ergebnisse<br>verkünde ... muss ich dir etwas<br>gestehen.<br>Werd bitte nicht sauer!	304
304	0	Ehrlich gesagt ... Ich habe es nicht<br>rechtzeitig geschafft,<br>dich für die Lotterie anzumelden.	305
305	0	Gerade als ich es beim<br>Katzencomputer einreichen<br>wollte, ging ein dringender<br>Ruf nach Ranger-Verstärkung ein.	306
306	0	Ich war zu dem Zeitpunkt der<br>einzige verfügbare Ranger, also<br>blieb mir nichts anderes übrig,<br>als sofort hinzueilen<br>und zu helfen.	307
307	0	Ich wollte dir keinen Ärger machen,<br>also habe ich die Mission etwas<br>überstürzt, aber ich habe es<br>trotzdem nicht geschafft ...	308
308	0	Und genau deshalb konnte ich dich<br>nicht für die Lotterie anmelden.<br>Es tut mir echt leid ...	309
309	0	Hä? Ich habe offenbar gerade<br>eine E-Mail gekriegt.<br>Mal sehen ...	310
310	0	...	311
311	0	Du hast bestanden?!<br>Hier steht, dass du als neuer<br>Ranger-Rekrut aufgenommen<br>wurdest!	312
312	0	„Du hast nicht nur den Rangers bei<br>vielen guten Taten geholfen,<br>sondern auch nach potenziellen<br>neuen Rekruten Ausschau<br>gehalten, um unsere Reihen<br>zu verstärken.“	313
313	0	Na, das ist ja super! Wie gesagt,<br>mein Motto lautete schon immer:<br>„Gute Taten bringen was<br>für gute Katzen.“	314
314	0	Dein Einsatz, deine Freunde zu<br>informieren, hat tatsächlich zu den<br>guten Ergebnissen beigetragen,<br>die wir erzielt haben!	315
315	0	Vielen, vielen Dank, Ranger!<br>Endlich bist du offizielles Mitglied<br>des Nyanko-Ranger-Teams!	316
316	0	Wenn wir unsere Kräfte bündeln,<br>können wir jede Menge Kaijin<br>besiegen und die Stadt retten!	317
317	0	Und da wir gerade feiern ...<br>Du hast uns echt ein paar Gefallen<br>getan, also hier ist ein kleines<br>Extra, nur von mir!	318
318	16	Nya-Nyah!<br><flash>777 Katzenbatzen!</flash><br>Gib nicht alles auf einmal aus!	-2
