			0	22	777	301	0
		อุ๊ปส์! มีงานแทรก<br>แต่ไว้จะขอให้ช่วยคราวหลังนะ!<br>เอานี่ไปก่อนสำหรับที่ช่วยมาตลอด!	0	22	300
115	0	ดูเหมือนทุกอย่างจะเรียบร้อยแล้ว!<br>ฉันจะดำเนินการต่อ<br>และส่งเอกสารแทนคุณเอง	116
116	0	ฉันจะกลับมาพร้อม<br>ผลการสอบแรกในวันพรุ่งนี้<br>รอติดตามผลได้เลย!	117
117	16	ในระหว่างนี้ ลองไปชวนเพื่อน<br>อีกสักสองสามคนมาด้วยสิ<br>เพื่อให้ทีมเราครบสมบูรณ์<br>แล้วเจอกันนะ!	201
120	0	เง้อ! ได้โปรดเถอะนะ?<br>เพื่อความสงบสุข<br>ของบ้านเมืองนะ!	121
121	0	ฟังนะ<br>ฉันจะถือเป็นหนี้บุญคุณส่วนตัว<br>ถ้าคุณชวนเพื่อนมาสักคน<br>ก่อนพรุ่งนี้	122
122	0	เกี่ยวก้อยสัญญานะ?!<br>เราหวังพึ่งคุณอยู่นะ!	104
130	0	คุณชอบจิตวิญญาณที่<br>ไม่ยอมแพ้ของเรนเจอร์สีแดง<br>ที่สุดหรือเปล่า?	113	150
150	0	เดาว่าเรนเจอร์แมวเหมียวสีแดง<br>คือตัวโปรดของคุณใช่ไหม?	113	151
151	0	...	152
152	0	ฉันจะถามคุณใหม่ตั้งแต่ต้น...<br>มองตาฉันแล้ว<br>ตอบตามความจริง!	112
201	0	ขอบใจที่มาอีกครั้งนะในวันนี้!<br>กำลังรออยู่เลย!	202
202	0	เอาล่ะ มาเริ่มกันเลย<br>คุณได้ชวนเพื่อนหรือยัง?	203	230
203	0	นึกแล้วว่าพึ่งพาคุณได้!<br>ต่อไปเรนเจอร์แมวเหมียว<br>จะแกร่งยิ่งขึ้นไปอีก!	204
204	0	พวกเรารับสมัครเรนเจอร์เพิ่ม<br>อยู่เสมอแหละ ดังนั้น<br>โปรดพยายามชักชวนเพื่อนๆ<br>มาร่วมทีมด้วยกันเยอะๆ นะ!	205
205	0	ฉันได้ผลการทดสอบ<br>ความถนัดของคุณมาแล้ว<br>พร้อมหรือยัง?	206
206	0	มันเขียนว่า…	207
207	0	...	208
208	0	ผ่านแล้ว!<br>เจ๋งไปเลย ว่าที่เรนเจอร์!	209
209	0	คำตอบที่มาจากใจของคุณ<br>คงสร้างความประทับใจ<br>ให้กับคณะกรรมการเรนเจอร์<br>เป็นอย่างมาก!	210
210	0	ฉันจะมอบซีพียูแมวให้คุณ<br>เป็นการตอบแทนในภายหลังแน่นอน	211
211	0	เอาล่ะ มาถึงของจริงแล้ว<br>การสอบตัดสิน!<br>เตรียมใจไว้ได้เลย<br>ข้อสอบนี้จะยากมาก!	212
212	0	ในสมัยของฉัน<br>พวกเขาสั่งให้ฉันสาธิต<br>ท่าโพสประจำตัว 100 ท่าติดต่อกัน<br>โดยห้ามพลาดแม้แต่นิด!	213
213	0	โพส 100 ท่าใน 1 นาที<br>โดยไม่พลาดแม้แต่นิ้วเดียว!<br>นี่แหละ ความท้าทายของจริง!	214
214	0	ฉันฝึกอย่างหนักตลอดทั้งคืน<br>ทุกคืน เป็นเวลาหนึ่งเดือนเต็ม<br>สุดท้ายก็สอบผ่าน!	215
215	0	ข้อสอบนี้ก็น่าจะท้าทายไม่แพ้กัน<br>เนอะ? มาดูกันซิ<br>ว่าเป็นข้อสอบแบบไหน...	216
216	0	ครั้งนี้ รูปแบบการสอบของคุณคือ...	217
217	0	...	218
218	0	ล็อตเตอรี่!<br>ต้องอาศัยโชคเพียงอย่างเดียว<br>ในอีกแง่มุมหนึ่ง<br>นี่เป็นข้อสอบที่ยากที่สุดเลย!	219
219	0	แต่ไม่ต้องห่วงหรอก!<br>ว่าที่เรนเจอร์<br>ปล่อยเรื่องการเตรียมสอบ<br>เป็นหน้าที่ของฉันเอง!	220
220	0	คืองี้ ฉันได้ซูเปอร์แรร์<br>จากการเปิดกาชา 5 ครั้งล่าสุด!<br>เสร็จเราแน่!	221
221	16	เจอกันพรุ่งนี้เพื่อ<br>ฟังผลล็อตเตอรี่นะ<br>แวะมาหาฉันด้วยนะ!<br>พวกเราทุกคนหวังพึ่งคุณอยู่!	301
230	0	หือ! คุณไม่ลืมคำสัญญา<br>ของเราใช่ไหม?	231
231	0	คุณสาบานไว้ว่าจะ<br>ชวนเพื่อนๆ มาร่วมต่อสู้เคียงข้าง<br>พวกเราเหล่าเรนเจอร์นี่!	232
232	0	ฉันเชื่อมั่นว่าพรุ่งนี้<br>คุณจะเชิญพวกเขามา<br>เพื่อที่เราจะได้ปราบกองทัพไคจิน<br>ที่น่ารังเกียจนั้นได้เสียที!<br>อย่าทำให้ฉันผิดหวังนะ!	205
301	0	กำลังรออยู่เลย!<br>พร้อมที่จะฟัง<br>ผลสอบตัดสินหรือยัง?	302
302	0	นี่จะเป็นตัวตัดสินอนาคตของคุณ<br>ในฐานะเรนเจอร์เลย!<br>ไม่ต้องรู้สึกกดดันอะไรหรอกนะ!	303
303	0	ก่อนที่ฉันจะบอกผลสอบ...<br>ฉันมีเรื่องจะสารภาพ...<br>อย่าโกรธนะ!	304
304	0	ความจริงก็คือ...<br>ฉันลงทะเบียนให้คุณ<br>เข้าร่วมล็อตเตอรี่ไม่ทันน่ะ	305
305	0	ตอนที่ฉันกำลังจะยื่นส่ง<br>ให้ซีพียูแมว ก็มีสายด่วน<br>ขอความช่วยเหลือ<br>จากเรนเจอร์เข้ามา	306
306	0	ฉันเป็นเรนเจอร์คนเดียวที่ว่างตอนนั้น<br>เลยไม่มีทางเลือกอื่น<br>ต้องรีบไปช่วยทันที	307
307	0	ฉันไม่อยากให้คุณเดือดร้อน<br>ก็เลยเร่งทำภารกิจให้เสร็จ<br>แต่สุดท้ายก็ไม่ทันอยู่ดี...	308
308	0	และนั่นเป็นเหตุผลที่<br>ฉันลงทะเบียนล็อตเตอรี่ไม่ทัน<br>ฉันรู้สึกแย่มากเลย...	309
309	0	หือ?<br>ดูเหมือนว่าฉันเพิ่ง<br>ได้รับอีเมลใหม่มา<br>เดี๋ยวฉันขอดูก่อน...	310
310	0	...	311
311	0	คุณสอบผ่านแล้ว?!<br>ข้อความระบุว่าคุณถูกเลือก<br>ให้เป็นเรนเจอร์คนใหม่แล้ว!	312
312	0	นอกจากการช่วยเหลือเรนเจอร์<br>ในการทำความดีมากมายแล้ว<br>คุณต้องเกณฑ์พลสมาชิกใหม่<br>เพื่อเพิ่มจำนวนให้กับพวกเราอีกด้วย	313
313	0	เยี่ยมเลย!! บอกแล้ว<br>คติประจำใจของฉันคือ<br>"การทำความดีจะได้รับ<br>ผลตอบแทนแก่แมวที่ดี"	314
314	0	ความทุ่มเทของคุณ<br>ในการบอกต่อเพื่อนๆ<br>มีส่วนช่วยให้เราได้รับ<br>ผลลัพธ์ที่ดีอย่างที่หวังไว้!	315
315	0	ขอบคุณมากๆ เลยนะ เรนเจอร์!<br>ในที่สุด คุณก็เป็นสมาชิก<br>อย่างเป็นทางการของ<br>ทีมเรนเจอร์แมวเหมียวแล้ว!	316
316	0	เมื่อเรารวมพลังกัน<br>เราจะสามารถปราบ<br>ไคจินจำนวนมาก<br>และปกป้องเมืองได้!	317
317	0	และในขณะที่เรากำลังฉลองกันอยู่นี้...<br>คุณได้ช่วยเรามากมาย<br>ดังนั้นนี่คือของขวัญพิเศษ<br>จากฉันคนเดียว!	318
318	16	เมี้ยว!<br><flash>อาหารแมว 777 กระป๋อง!</flash><br>อย่าใช้หมดในคราวเดียวนะ!	-2
